id,source_recipe_code,food_code_org,food_name,amount,unit
290df4d9-b468-4752-b3bb-7ee8c5f310f8,BFP404,ANN-ING-0006,KEWRA ESSENCE,0.25,tsp
29130959-ff26-4f1a-b8e2-21a23bf98620,BFP216,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",80,g
292434e4-0f3c-4ca0-9d7e-e1d5b348818c,ASC207,G014,"Ginger, fresh (Zingiber officinale)",5,g
292b2c07-ae1a-43ba-8d37-1bd301086a98,BFP241,G033,Turmeric powder (Curcuma domestica),0.25,tsp
292f31a4-cae0-4ee9-885b-6a9d7fa1e556,OSR133,D050,"French beans, hybrid (Phaseolus vulgaris)",25,g
2937b5a5-3544-4851-9caa-69590a91faab,BFP552,UK-17-045,"Oil, sunflower",5,g
2939c1d2-0e81-465e-9d7a-f4d384a70487,OSR108,C020,Fenugreek leaves (Trigonella foenum graecum),0.5,tbsp
293c9876-ce71-4ec8-a61b-1c105eefb9b0,ASC395,E009,"Banana, ripe, montham (Musa x paradisiaca)",20,g
294e6286-8deb-4f7d-b87b-b331f9451620,ASC076,A018,"Wheat flour, refined (Triticum aestivum)",2,tbsp
2951340c-f6bb-4485-8ef4-34e20950c78d,BFP440,UK-12-184,"Yogurt, whole milk, plain",60,g
29639970-40d4-42ee-9530-11311039792f,BFP047,B010,"Green gram, dal (Vigna radiata)",50,g
29657b7b-409b-4103-883f-86a7469c2c8d,BFP274,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
296bc669-9f37-432b-af9e-1c92a20b4b03,OSR064,UK-13-829,Garam masala,0.25,tsp
296e482e-b1ad-4735-b812-86755177b29a,OSR101,UK-13-829,Garam masala,0.5,tsp
298086ed-751e-4558-b170-faf4ab94860b,BFP277,UK-17-367,Salt,0.17,tsp
298229cd-f544-4ea4-ab3c-93b603a373cd,OSR029,UK-13-352,"Spring onions, bulbs and tops, raw",50,g
2984c758-c19f-4070-bf0c-a5182e7305b5,BFP043,H012,Ground nut (Arachis hypogea),10,g
2989c5e8-7e91-4f56-a2c4-1188d222283c,BFP212,E033,"Lemon, juice (Citrus limon)",0.5,tsp
2990d179-9cc2-4c24-9a41-ac8f87547fe5,OSR142,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.5,tsp
2997c9dc-88a0-4948-8216-4968ae8dd0fc,ASC433,E014,"Cherries, red (Prunus cerasus)",20,g
299d0418-583f-4f43-834e-913cb15b9d84,OSR133,UK-13-622,"Sweetcorn, kernels, raw",217.5,g
29b12be1-61cd-4a63-b44c-a4a55b5dc1ef,ASC330,UK-17-063,"Sugar, white",2,tsp
29bab06e-e26b-4b0c-a13f-92851c4766e6,ASC019,UK-17-377,"Water, distilled",7.5,tbsp
29bb7d46-ab76-4cf7-b15b-6e6e018aa026,ASC263,UK-12-333,"Cream, fresh, whipping",1,tbsp
29c87822-8406-4033-87e9-c0138c424a6b,BFP011,UK-17-491,"Chocolate, plain",0.25,tsp
29e99135-f569-4a9e-abb0-56cebbe41ad1,OSR037,UK-17-367,Salt,0.125,tsp
29ef67a2-a543-41ed-a09a-01980a49c318,OSR100,US-806341,AJWAIN SEED WHOLE ORGANIC SPICES,0.5,tsp
29f2ddd1-71b7-4bf4-ba5d-4788354811b6,ASC379,UK-17-045,"Oil, sunflower",480,ml
29f4854f-7190-497f-ae4e-3da19a1ee739,BFP301,C025,Lettuce (Lactuca sativa),48,g
29f97aa9-d01f-4c72-9b66-dbf5ee514eb1,BFP338,UK-13-852,Saffron,0.005,g
2a02ffbe-6796-44b1-912c-63a2afd809b8,BFP427,UK-17-045,"Oil, sunflower",240,ml
2a0ca7a6-8780-4134-8bef-1d30c1d385f7,BFP359,UK-11-1045,"Flour, corn",1,tsp
2a132dab-0d10-4e96-acd0-cd32ff7b86be,BFP550,UK-17-377,"Water, distilled",300,ml
2a247f62-f7b4-4c15-a634-5beef246070e,BFP604,UK-17-045,"Oil, sunflower",1,tbsp
2a264190-02a9-44f5-a409-282aa6ea31fd,ASC383,UK-17-367,Salt,0.5,tsp
2a278a71-2eff-4112-b9c2-92d12c264df2,ASC387,G014,"Ginger, fresh (Zingiber officinale)",3.17,g
2a3a0587-ec7b-4863-be5d-ae6e29b67513,BFP029,H013,Mustard seeds (Brassica nigra),10,g
2a45102f-e7ef-4cd7-a876-39a64ed5c0ba,BFP041,G010,Curry leaves (Murraya koenigii),1,sprig
2a4d8f11-6c9b-48bb-b130-076b44ab09e5,OSR114,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
2a4da493-b702-4d11-9c3c-bdc921813dfb,ASC068,UK-13-389,"Turnip, flesh only, raw",10,g
2a52a122-c4a2-475c-9958-9eefb5382992,ASC173,G009,Coriander leaves (Coriandrum sativum),1,sprig
2a5987e7-d873-4e4c-96ac-a268041cd377,OSR059,G008,"Chillies, green - all varieties (Capsicum annum)",6.66,g
2a5fc9b9-3497-4ccf-9488-4d510e166fe3,ASC253,UK-12-184,"Yogurt, whole milk, plain",25,g
2a6c5f04-6642-4302-a62c-bbe6cc5549d5,OSR108,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",50,g
2a74d4ee-e8da-4a8c-9d20-fc1e2659c20f,OSR155,G014,"Ginger, fresh (Zingiber officinale)",2,tsp
2a886d06-7dfb-48e0-8e37-5ef89f895bc2,BFP517,A018,"Wheat flour, refined (Triticum aestivum)",30,g
2a8ad033-0d63-48e9-9c59-efc488fb15e0,ASC123,UK-13-806,"Bay leaf, dried",0.6,g
2a92ac7a-8288-4258-b449-7d056fb5dfd2,ASC360,UK-11-896,"Flour, gram",2,tbsp
2a9985ae-804f-431c-b4da-a7e72fffb550,ASC077,UK-17-661,"Butter, unsalted",2,tbsp
2a9e868e-327b-444c-a334-57880d43b3b6,ASC181,G017,"Onion, big (Allium cepa)",10,g
2a9edc7d-b2f4-4db1-87f1-2301227fc5ac,ASC105,G009,Coriander leaves (Coriandrum sativum),1,sprig
2ab1c9fe-a9d9-42ab-9c12-adf08d5e4bb6,OSR040,UK-14-874,"Hazelnuts, kernel only",135,g
2ab37b77-9cff-4fdb-99f3-699f86868cec,BFP539,UK-17-377,"Water, distilled",75,ml
2ab67ad0-83a7-40a0-a034-66f38d8cda38,BFP282,D036,Cauliflower (Brassica oleracea var. botrytis),300,g
2ab9357c-076e-4f2f-84a8-434e4fba4299,ASC322,UK-17-078,Marmalade,20,g
2abbeb57-0030-4aea-8e71-17c6646da68e,ASC169,E055,"Pomegranate, maroon seeds (Punica granatum)",0.5,tsp
2abf1fc3-652e-4231-8f4d-80025eee427d,ASC114,UK-13-874,"Cinnamon, ground",0.5,tsp
2abf88c5-02d0-4379-8a01-8ec09252ed17,BFP386,UK-17-063,"Sugar, white",150,g
2ac9680a-83c0-4531-a7a6-7ea317195e5c,BFP047,G008,"Chillies, green - all varieties (Capsicum annum)",6.67,g
2acc171e-a0ed-4d0b-a452-3638844cad00,ASC355,UK-13-873,Chilli powder,0.25,tsp
2acea416-f9f7-49dd-b071-26d213ce0c17,OSR010,H001,Almond (Prunus amygdalus),7.77,g
2ad01acf-6887-4140-926e-70ace186dec1,ASC126,G010,Curry leaves (Murraya koenigii),1,sprig
2ad181f2-08f0-45ce-af69-a835c151bda4,ASC277,UK-17-367,Salt,0.5,tsp
2ad2059f-3d46-4366-99a9-b568e4c8cf3c,ASC380,D061,"Peas, fresh (Pisum sativum)",25,g
2ad3c79d-975c-4533-8efb-9775296de5dd,ASC353,UK-13-873,Chilli powder,0.25,tsp
2adf2e49-2c54-46c6-9e28-348075c26c58,BFP350,UK-17-491,"Chocolate, plain",10,g
2ae212fe-cc50-41c8-a50b-ac9e1a1ad1f8,OSR104,C020,Fenugreek leaves (Trigonella foenum graecum),16,g
2ae27a1f-341d-4a39-a2f9-3b4f2dd667bc,BFP157,E033,"Lemon, juice (Citrus limon)",1,tsp
2ae3996d-33d8-4423-b6da-07108932491b,OSR112,UK-17-661,"Butter, unsalted",3,tbsp
2ae8c4e6-fcf1-4bf4-ae48-14355f9acaf3,ASC214,G024,Coriander seeds (Coriandrum sativum),0.25,tsp
2aeae38d-af6f-40ce-88ae-1037eb9e7337,OSR131,G017,"Onion, big (Allium cepa)",120,g
2af19afe-cb87-442e-a67a-286edde33548,ASC356,UK-13-873,Chilli powder,0.25,tsp
2af5ae66-060c-43e5-b9ca-51e1d39184a8,ASC403,UK-17-063,"Sugar, white",25,g
2af6db32-1261-40cd-9e9b-eae39511b1f9,BFP196,UK-17-045,"Oil, sunflower",5,g
2af857c9-0cf0-4c4d-9552-6440c930a33a,OSR061,UK-17-063,"Sugar, white",800,g
2af9a1dc-da24-4d40-ad3c-4456ef5d3ba7,OSR139,G012,"Garlic, small clove (Allium sativum)",1,tsp
2afc3d58-4797-4659-bdb3-4acd2acbf5ef,ASC359,UK-17-367,Salt,0.5,tsp
2afe7199-9660-4473-b6c8-4f282f18a9e9,BFP222,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
2b110e71-b4ef-4770-964b-1307563a916f,OSR156,UK-17-038,"Oil, olive",1,tbsp
2b11e20d-0dd9-47ed-8d62-e168aec8d9bf,ASC298,E057,"Raisins, dried, black (Vitis vinifera)",1.32,g
2b177f1e-5f04-4dca-a69b-fcb3895e95ab,OSR111,G017,"Onion, big (Allium cepa)",25,g
2b1dfe49-6f46-493d-871c-7e4904433538,OSR080,G019,Asafoetida (Ferula assa-foetida),0.25,tsp
2b297a4b-2a55-439e-b1e2-788bd25327c4,OSR005,G031,"Pepper, black (Piper nigrum)",1.75,tsp
2b321876-44d9-4f8f-b625-01fa02cf8846,ASC262,D033,"Capsicum, green (Capsicum annuum)",20,g
2b38944b-21c3-4469-9668-fe24e6a39948,ASC098,UK-17-377,"Water, distilled",4,tbsp
2b38ba3d-11ec-4885-ad01-23178a9edf24,OSR133,UK-11-1045,"Flour, corn",1.5,tbsp
2b3f2e49-3faa-4b6f-afde-26adce95589f,OSR108,I001,"Jaggery, cane (Saccharum officinarum)",20,g
2b417bf3-529f-41c9-a56a-b75d998edade,ASC155,B010,"Green gram, dal (Vigna radiata)",10,g
2b4f5f94-6208-4e5b-9996-ee0e224bda79,BFP194,UK-12-184,"Yogurt, whole milk, plain",30,g
2b522b06-5215-47e2-9c79-08642c7e2571,OSR125,UK-17-063,"Sugar, white",200,g
2b534834-c8aa-46c6-931d-6d537e6f08e9,BFP485,UK-17-355,Baking powder,0.25,tsp
2b598902-0c92-4d9a-8336-3db46774df11,ASC150,F010,"Radish, elongate, white skin (Raphanus sativus)",20,g
2b5df097-cea0-4670-be0d-f0501c3ac131,OSR132,UK-17-367,Salt,0.5,tsp
2b61fd7b-c1e3-46d0-8680-9eadf1f8274d,ASC327,L002,"Milk, whole, Cow",150,ml
2b6ed763-059c-4540-984c-b859cb5f6bb7,OSR139,UK-17-661,"Butter, unsalted",3,tbsp
2b7378c9-b558-4ccc-88c0-0dd976b970b9,BFP380,L002,"Milk, whole, Cow",75,ml
2b76fa65-b326-4001-b1ab-b1e9ae9fd87f,ASC189,UK-13-873,Chilli powder,0.25,tsp
2b830613-bd85-4339-99b7-76e826561ca6,ASC213,US-806341,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp
2b8314a3-2817-49e5-a993-e16088e7e17f,OSR135,D036,Cauliflower (Brassica oleracea var. botrytis),400,g
2b831b41-54ea-4006-9843-5d9f070ce665,ASC023,UK-17-362,Mustard powder,0.25,tsp
2b864e5f-bcba-40d1-a6b0-1ee63df19708,ASC513,G031,"Pepper, black (Piper nigrum)",3.75,g
2b8a8b3b-549b-4acf-a014-ed8af66ff5ec,ASC493,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",1000,g
2b8c11ff-6753-48fb-93d4-b30be0bdd267,ASC015,L002,"Milk, whole, Cow",0.5,C
2b948b11-a4ae-4939-a65b-ccca79158e71,ASC201,UK-13-829,Garam masala,0.25,tsp
2b9c4be1-f573-42df-8172-91cafed51fd2,BFP442,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
2b9c59f5-16a0-49ba-8ff7-4394a33cd9ce,BFP206,G014,"Ginger, fresh (Zingiber officinale)",10,g
2bb20124-b317-4a29-a40f-d346cc774a07,OSR126,UK-17-063,"Sugar, white",100,g
2bb5493a-90cd-4ba9-8e86-3f07d3594da9,ASC378,UK-17-045,"Oil, sunflower",480,ml
2bb61236-2fb1-4106-8536-383770cc757d,BFP157,UK-11-1045,"Flour, corn",0.5,tsp
2bbcaa92-c741-48a2-9595-3ec898ab4928,BFP087,C028,Parsley (Petroselinum crispum),1,sprig
2bbdad31-b0fd-43df-b68c-1e4cd7720686,BFP052,G009,Coriander leaves (Coriandrum sativum),1,sprig
2bbdcfca-b1be-4b74-a7ca-51818306880a,ASC086,UK-13-806,"Bay leaf, dried",0.4,g
2bc0f3e5-3ced-4b87-b45e-c15deb193384,ASC084,G031,"Pepper, black (Piper nigrum)",0.125,tsp
2bc5995d-9e4f-4397-8fbd-ddd6fca3c4fb,BFP203,D037,Celery stalk (Apium graveolens),17,g
2bca6439-a9e8-46a4-a0af-0f063a6e8192,ASC189,UK-17-367,Salt,0.5,tsp
2bce4f11-f9e8-41a3-b4c1-36227b755fb1,ASC221,G031,"Pepper, black (Piper nigrum)",0.25,tsp
2bcf7420-ef98-4d07-ba3f-68c73c4e57f8,BFP431,F006,"Potato, brown skin, big (Solanum tuberosum)",150,g
2bd04014-df11-443f-93d9-8aaedbf5a4de,BFP506,E015,"Currants, black (Ribes nigrum)",4,g
2bd3dd4a-5bdb-4cac-9fa3-2b8e4f5b5f74,ASC243,UK-17-339,Vinegar,1,tsp
2bda63b4-74ee-4a8c-95fc-082e382ac594,ASC038,UK-11-1145,"Bread, white, average",60,g
2be0bbd1-2855-4f82-a864-7741fef9ca00,ASC035,G031,"Pepper, black (Piper nigrum)",0.25,tsp
2be23885-1552-4bb9-922e-8efbe601d2f8,BFP359,UK-17-377,"Water, distilled",50,ml
2bf05d5a-b070-4099-8e67-f5442613470d,BFP369,UK-12-332,"Cream, fresh, single",100,g
2bf29437-79a0-4496-9d8f-4cf3c09bd9c8,ASC280,H007,"Coconut, kernel, fresh (Cocos nucifera)",15,g
2c05e52c-cd6e-40f4-9f8a-ea61f7c81137,OSR101,G009,Coriander leaves (Coriandrum sativum),1,tbsp
2c130b6f-69ed-4b86-99fa-5bef6db95260,BFP221,UK-17-045,"Oil, sunflower",1,tsp
2c146df6-0f67-4137-9e31-cb591078bacc,ASC198,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",50,g
2c1d10ca-57ec-4bf0-992d-f6b4721b7063,BFP577,US-473921,CRACKED WHEAT,90,g
2c204b0f-48fc-4530-9ec3-ef827730a84b,OSR018,UK-11-938,"Breakfast cereal, crunchy clusters type, without nuts, unfortified",351,g
2c281129-d162-4362-9c1f-97cb4b9468f5,ASC416,C033,Spinach (Spinacia oleracea),150,g
2c2842e3-d6c4-44de-a9a4-111a508f8bb6,ASC302,US-173471,Vanilla extract,0.5,tsp
2c2b08cb-a310-42e7-bea9-a60e5a6922dd,BFP122,UK-17-367,Salt,0.17,tsp
2c2c1922-399e-4d55-8dfc-9dbb5cc8166f,ASC081,UK-17-727,"Stock cubes, vegetable",0.5,C
2c386948-ca51-49ab-add7-f505d4a2fea6,ASC198,G009,Coriander leaves (Coriandrum sativum),1,sprig
2c3a8c4e-62a8-4d17-ae72-0fa997177d35,ASC463,B001,"Bengal gram, dal (Cicer arietinum)",20,g
2c3bb35f-979b-4dce-90a1-269dc4768ef0,BFP307,E033,"Lemon, juice (Citrus limon)",0.5,tsp
2c3f047c-3b89-476a-a231-5816fe25b91f,ASC473,UK-17-367,Salt,0.5,tsp
2c412a5a-f3f5-4d05-a1f3-27e8dd9c6bcc,BFP602,UK-17-063,"Sugar, white",30,g
2c417082-1fc4-4a44-9555-333601179f64,OSR126,UK-17-367,Salt,0.25,tsp
2c455e46-96c8-4223-8628-abc772ca2d40,ASC103,D061,"Peas, fresh (Pisum sativum)",125,g
2c4f61b8-e3c0-4565-bb29-f294ab26ae10,BFP276,D036,Cauliflower (Brassica oleracea var. botrytis),40,g
2c50a577-6d66-4c3a-b0df-2eeb4b387018,ASC430,A018,"Wheat flour, refined (Triticum aestivum)",50,g
2c50b70b-b045-4d4d-ba62-b44a358f2e2f,ASC245,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
2c5560cb-835b-4cca-97d8-cd834b0203a6,ASC249,UK-17-367,Salt,0.5,tsp
2c5dae37-7b38-47ee-af56-e24dd79ac53b,OSR054,UK-17-377,"Water, distilled",1.5,C
2c6a1401-9893-4811-9569-86911aee4f00,ASC445,UK-17-062,"Sugar, icing",30,g
2c6ef745-afc8-46cd-987f-5e1305b9c3fa,ASC170,UK-17-367,Salt,0.25,tsp
2c7188f9-0c9e-4c0a-80aa-6665e9c973ba,BFP485,UK-17-062,"Sugar, icing",60,g
2c73eeb7-dd41-46bb-9b2b-e7551dd8e22a,ASC218,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
2c778b7a-86fd-4b23-8893-9ffb588ebc13,BFP366,UK-17-062,"Sugar, icing",30,g
2c77d986-e219-4500-b08d-edf46778044d,BFP373,UK-12-333,"Cream, fresh, whipping",110,g
2c8ef33e-3c3b-457b-bd0e-729389e9fda1,BFP279,UK-13-873,Chilli powder,0.25,tsp
2c965112-af11-4ae9-b749-70bf0170559e,OSR108,G009,Coriander leaves (Coriandrum sativum),24,g
2c994d16-9b27-4604-98cb-115006a867cc,OSR092,UK-13-234,"Curly kale, raw",206,g
2c9de879-9724-4253-8706-5e2afb4c3f3a,BFP259,G033,Turmeric powder (Curcuma domestica),0.25,tsp
2ca0cd0e-dc90-4d89-bcb2-bce57722d88e,BFP455,C025,Lettuce (Lactuca sativa),24,g
2ca14f2c-67e7-4ca2-9962-74926391963e,ASC299,UK-17-377,"Water, distilled",40,ml
2cadd7d1-3e1b-4b51-9113-a8991aeed878,ASC214,G033,Turmeric powder (Curcuma domestica),0.25,tsp
2cb0994b-0a08-42d7-a680-2a37d39cc862,ASC315,UK-17-491,"Chocolate, plain",0.5,tsp
2cb23763-88dd-45be-8744-410ec7dd05bd,BFP382,UK-17-062,"Sugar, icing",2,tbsp
2cb54f74-f541-48d8-b4cc-f398cb550c3e,ASC127,H012,Ground nut (Arachis hypogea),2,g
2cb5ab65-9fd0-4329-a3ed-c4907a8621ca,ASC331,UK-17-063,"Sugar, white",50,g
2cbd9576-c97f-4e39-b84f-c2de89e9b5cf,ASC275,UK-17-367,Salt,0.25,tsp
2cc610b9-36e4-4da2-9696-f5a2aca492f5,BFP196,UK-18-481,"Lamb, mince, raw",120,g
2cc9efe8-b783-4dc6-8e70-126db286a16c,ASC301,M001,"Egg, poultry, whole, raw",50,g
2ccaaaf4-9abd-4af2-b4a9-4ac0519d1733,ASC067,A018,"Wheat flour, refined (Triticum aestivum)",40,g
2ccd3742-df58-4f6e-a15c-36692e8ad074,BFP280,UK-17-377,"Water, distilled",1,C
2cd1a64d-c15b-498e-96dc-bea033f9b417,ASC107,UK-17-377,"Water, distilled",4,tbsp
2cd2e4ea-3cfa-497c-af47-6b21416be94f,ASC431,US-173471,Vanilla extract,0.5,tsp
2ce1b28f-2244-4481-8cc9-80760b9bb16e,ASC247,UK-17-811,"Mint sauce, homemade",2,tsp
2ce2ce4c-5890-4f56-907f-b02d6e5efa56,OSR115,H006,"Coconut, kernal, dry (Cocos nucifera)",1.5,tbsp
2ce4efed-eee0-48eb-8a90-7a656fda7a82,BFP196,G009,Coriander leaves (Coriandrum sativum),1,sprig
2ce55aad-fa9b-45ae-9841-b16e1a45119d,ASC035,UK-17-367,Salt,0.25,tsp
2cf4ce55-39cd-4cda-a577-b93774d08632,ASC121,UK-17-045,"Oil, sunflower",1,tbsp
2cf7cf87-dba4-4278-abeb-d37920c1092a,ASC262,C025,Lettuce (Lactuca sativa),24,g
2cf9844b-5a61-4312-b52c-c2fd30744dd5,BFP282,L002,"Milk, whole, Cow",0.25,C
2cfc42f4-eaae-4954-86d5-28f3f56e01d7,BFP570,UK-11-896,"Flour, gram",20,g
2d020a55-7acb-4afb-9b1c-9a7006098c31,ASC127,UK-17-045,"Oil, sunflower",1,tsp
2d06a256-8f4e-44fc-b24f-aebf6a534c89,ASC361,D061,"Peas, fresh (Pisum sativum)",75,g
2d0c605b-10e2-46ec-a8ba-d43d660a20d8,ASC399,E053,Pineapple (Ananas comosus),30,g
2d0ddc05-932f-4f33-85f2-e1bf9d0534df,BFP559,B013,Lentil dal (Lens culinaris),15,g
2d148e99-9813-4d95-98b0-e1ed65f086a2,BFP420,UK-17-367,Salt,0.25,tsp
2d15321b-c540-47c6-ba69-6e865b80dcf6,ASC353,UK-17-377,"Water, distilled",4,tbsp
2d163a2e-a611-4cda-bf35-4db490885c60,OSR039,A019,"Wheat flour, atta (Triticum aestivum)",520,g
2d2dc6da-328f-4c51-9fa6-da4367a6c2ba,ASC042,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp
2d2e41cc-c3a6-497e-bdd8-01fc624539aa,BFP347,UK-12-333,"Cream, fresh, whipping",125,g
2d4042a4-9648-4108-92b1-0a2add3d245d,ASC494,ANN-ING-0033,Orange essence,1,tsp
2d45ee69-0af3-4871-9346-ea7742357fa8,OSR120,UK-17-661,"Butter, unsalted",80,g
2d4c219f-e0c0-436e-adbc-b4dd9cba6f5d,BFP386,UK-17-045,"Oil, sunflower",240,ml
2d551df5-9978-45d4-9ae8-23998f51916c,ASC383,A018,"Wheat flour, refined (Triticum aestivum)",80,g
2d5b53f4-470e-4ec4-9be4-b7682b8e27f6,BFP002,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",10,g
2d60314c-9a95-4022-b583-46af703f1090,ASC234,UK-13-873,Chilli powder,0.5,tsp
2d60f11e-2e49-469c-bc34-4b34ae99c1f1,BFP415,UK-13-873,Chilli powder,0.25,tsp
2d66da4f-78b5-4f23-a6e0-ccfe4a9262c8,BFP167,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
2d72b04a-67e6-4a23-ab24-faa558950a99,BFP056,UK-17-367,Salt,0.25,tsp
2d738ebe-e6fc-4221-b742-2db9df892418,OSR086,H001,Almond (Prunus amygdalus),71.5,g
2da08589-7e6f-4b50-9207-0675430497a4,ASC152,B003,"Black gram, dal (Phaseolus mungo)",30,g
2daacabc-7419-4717-93cf-c2babca4ba2f,ASC481,E009,"Banana, ripe, montham (Musa x paradisiaca)",50,g
2db0d357-5d4c-4528-bbd7-5c12d5877b62,ASC128,UK-13-352,"Spring onions, bulbs and tops, raw",30,g
2dba1bd5-f188-4318-919d-c0b5acef205c,OSR077,UK-13-874,"Cinnamon, ground",0.5,tsp
2dba33f8-41ab-4f9c-a0fe-ecbf637dc21c,BFP045,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",4,g
2dbcecd7-3c09-491d-8c43-5d97f090296d,OSR017,H001,Almond (Prunus amygdalus),1.5,tbsp
2dc08e46-df42-4f34-849b-a20cf2f41f91,BFP370,M001,"Egg, poultry, whole, raw",50,g
2dc1f79c-3dd9-4679-9677-c90359f6fd8b,BFP307,UK-17-360,Gelatine,1,tbsp
2dc32168-e1ef-4efd-af62-8336dffa9a5e,BFP222,G025,Cumin seeds (Cuminum cyminum),0.33,tsp
2dc922a8-a3ce-4c5d-b114-808b857e5341,OSR155,B001,"Bengal gram, dal (Cicer arietinum)",150,g
2dc92fb3-c3f2-4e6e-b8c5-8c450ba9d5aa,ASC305,UK-12-332,"Cream, fresh, single",125,g
2dc9c083-cad7-448b-8c65-29b17bc57e3b,ASC153,D007,"Bottle gourd, elongate, pale green (Lagenaria vulgaris)",50,g
2dc9d850-ad86-4306-a8e5-62925f32517a,ASC365,UK-17-045,"Oil, sunflower",2,tsp
2dd259a8-bd2c-4742-91e8-a6b2547ba193,ASC304,L002,"Milk, whole, Cow",125,ml
2dd6b340-7dd3-4141-9ffd-5f49a7fcd1f5,BFP589,UK-17-367,Salt,0.5,tsp
2dda3ab3-44ea-457d-b44e-3f13bd3f1c32,OSR049,UK-17-367,Salt,0.5,tsp
2ddc0f66-d0de-4d51-9ba3-fe5f40f45a3d,ASC378,G014,"Ginger, fresh (Zingiber officinale)",3.17,g
2ddd1e7a-19ac-4115-b9ec-02a08549c718,ASC354,UK-13-873,Chilli powder,0.125,tsp
2ddf0da4-05c8-49ae-9bb6-d454c682e08b,ASC079,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",200,g
2de2f283-3577-4583-a8b2-c904313fb20f,ASC378,G010,Curry leaves (Murraya koenigii),1,sprig
2de6317d-980b-4a46-8e77-49abf8e0ec4f,ASC288,E057,"Raisins, dried, black (Vitis vinifera)",1.32,g
2dec3b86-7224-4865-a051-4dea3ce75ec9,OSR104,UK-13-832,"Ginger, ground",12.66,g
2df0fa55-337c-4ef8-83dc-59e42c8e02bd,ASC267,UK-17-339,Vinegar,1,tbsp
2df1b07a-adca-4cad-9485-435395f6c206,BFP197,G017,"Onion, big (Allium cepa)",15,g
2e0578e3-0dd1-4174-a5cf-8018ac82f4f0,BFP352,UK-14-197,"Pears, canned in juice, whole contents",80,g
2e09cc19-d292-4b8e-a219-ccffe0f9b0c4,ASC123,D061,"Peas, fresh (Pisum sativum)",50,g
2e0b4f1a-476f-4ffb-8c9a-7b16aab2895c,BFP607,ANN-ING-0011,Mango essence,0.5,tsp
2e11b81a-ed22-43e3-89bc-c9e0ea1caff5,BFP516,UK-17-355,Baking powder,0.125,tsp
2e13d392-2b77-4a95-b531-b8d49b6490d6,ASC085,L002,"Milk, whole, Cow",0.25,C
2e160e17-cd6d-4d00-9e6f-7b6d9c6a9d94,BFP355,UK-17-062,"Sugar, icing",30,g
2e1e11eb-c157-43e0-9786-700e28d369e4,ASC215,UK-13-873,Chilli powder,0.25,tsp
2e1f6115-855b-4293-8e3c-e7f53efba26b,ASC376,UK-17-339,Vinegar,0.5,tsp
2e250412-ea49-41a2-b9ae-97b2176e3391,ASC511,US-806341,AJWAIN SEED WHOLE ORGANIC SPICES,40,g
2e25a13a-c604-4a68-b062-e98f1e84c339,BFP359,US-173471,Vanilla extract,0.5,tsp
2e269ac3-36e6-46e8-a927-52823a9b8d57,ASC396,A018,"Wheat flour, refined (Triticum aestivum)",60,g
2e2c1dfd-ebf2-44f7-937b-46ec99736235,OSR100,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",25,g
2e2f8236-7fc1-4cd9-9d72-672e6b848765,ASC218,G014,"Ginger, fresh (Zingiber officinale)",5,g
2e3b1c28-e7a5-41b7-b962-4d297dfc3cb9,BFP204,UK-17-377,"Water, distilled",15,ml
2e453f55-56dc-4a39-bfe2-38a328aa928d,ASC274,UK-13-873,Chilli powder,0.125,tsp
2e4562b9-a11e-4023-ab78-adb876a0db40,ASC190,D061,"Peas, fresh (Pisum sativum)",100,g
2e47b633-9b0e-47f2-b230-2f440c2d5f7e,ASC055,L002,"Milk, whole, Cow",1,C
2e4e1832-fe06-4980-868d-52cc91bcde17,ASC195,G012,"Garlic, small clove (Allium sativum)",1.25,g
2e5932d3-cfb1-4f23-a3b7-e823c28eae54,OSR113,UK-13-873,Chilli powder,0.5,tsp
2e6b9c51-20fd-4bf8-b438-e1237d63508c,BFP147,G022,"Chillies, red (Capsicum annum)",3.33,g
2e7be125-3daa-432c-94cf-bfdcf935b440,BFP574,B010,"Green gram, dal (Vigna radiata)",20,g
2ea2c672-55f8-4d15-9f8a-f420ac9fc059,ASC387,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
2ea3ed19-cb55-430e-9426-ec8ae10bb303,ASC455,UK-17-355,Baking powder,0.125,tsp
